"","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","355 450_50-A","405 450_50-A","405 525_50-A","405 610_20-A","405 660_20-A","405 710_50-A","405 780_60-A","488 530_30-A","488 710_50-A","561 586_15-A","561 610_20-A","561 780_60-A","640 670_14-A","640 730_45-A","640 780_60-A","Time"
"1716",48315.33984375,44605,70987.4296875,26970.4609375,24191,73065.859375,244.020004272461,149.729995727539,273.420013427734,2216.18994140625,609.150024414062,1525.19995117188,3205.7099609375,1392.33996582031,475.580017089844,244.610000610352,669.780029296875,132.370010375977,52.9200019836426,836.429992675781,399.350006103516,583.633605957031
"1717",47209.0390625,43125,71742.421875,22718.62109375,19731,75459.296875,377.300018310547,80.9100036621094,226.919998168945,489.179992675781,1075.07995605469,1833.9599609375,830.489990234375,2470.78002929688,568.460021972656,120.780006408691,125.050003051758,93.3300018310547,250.880004882812,992.739990234375,272.929992675781,583.633605957031
"1718",51983.51953125,46232,73689.046875,24410.240234375,22830,70072.25,260.679992675781,66.0299987792969,428.730010986328,505.920013427734,1060.19995117188,581.25,252.960006713867,7203.3603515625,362.059997558594,75.0299987792969,96.3800048828125,82.9599990844727,248.43000793457,1084.36999511719,312.619995117188,584.265197753906
"1719",59969.6015625,54612,71965.28125,25417.30078125,23890,69725.75,304.779998779297,582.179992675781,445.470001220703,159.029998779297,33.4799995422363,904.890014648438,8017.5302734375,4312.89990234375,480.740020751953,294.02001953125,142.130004882812,142.740005493164,86.2400054931641,700.700012207031,680.609985351562,584.370422363281
"1720",39359.859375,34177,75474.3671875,30898.94140625,27422,73845.5625,217.559997558594,304.110015869141,425.940002441406,4158.0302734375,958.830017089844,660.299987792969,4314.27001953125,5277.8203125,362.059997558594,593.530029296875,1182.18005371094,184.830001831055,66.1500015258789,811.929992675781,517.440002441406,584.475769042969
"1721",40714.80078125,37008,72100.234375,64126.76171875,58706,71587.421875,279.300018310547,54.8699989318848,330.149993896484,119.970001220703,34.4099998474121,66.0299987792969,-5.57999992370605,1932.42004394531,135.020004272461,107.360000610352,69.5400009155273,25.6200008392334,87.7099990844727,643.369995117188,154.350006103516,585.212646484375
"1722",62290.2421875,58995,69196.6015625,27271.4609375,25717,69497.3125,346.920013427734,191.580001831055,362.700012207031,124.620002746582,121.830001831055,225.990005493164,3611.18994140625,3750.4599609375,159.960006713867,44.5300025939941,34.1599998474121,93.9400024414062,66.6399993896484,839.369995117188,528.710021972656,585.317932128906
"1723",52005.71875,46149,73853.1015625,27627.5,24355,74341.8515625,130.339996337891,48.3600006103516,232.5,690.989990234375,1103.91003417969,1691.67004394531,896.52001953125,982.119995117188,418.820007324219,170.190002441406,151.889999389648,108.580001831055,343.980010986328,753.619995117188,247.450012207031,585.423217773438
"1724",79110.4375,75473,68694.53125,27197.5,25699,69357.3828125,184.240005493164,70.6800003051758,292.950012207031,93,45.5699996948242,111.599998474121,2308.26000976562,4650.8798828125,333.679992675781,7.32000017166138,79.9100036621094,47.5800018310547,15.1900005340576,144.059997558594,231.279998779297,585.528503417969
"1725",53860.16015625,49433,71405.3359375,18375.62109375,17435,69071.6796875,177.380004882812,101.370002746582,341.309997558594,277.140014648438,875.130004882812,443.610015869141,179.490005493164,5469.60009765625,147.059997558594,17.6900005340576,64.0500030517578,56.120002746582,168.559997558594,903.559997558594,200.410003662109,585.633728027344
"1726",98124,95705,67192.453125,36463.140625,35067,68145.2265625,972.160034179688,401.760009765625,385.019989013672,294.809997558594,790.5,1571.69995117188,611.940002441406,2616.97998046875,603.720031738281,9.76000022888184,54.2900009155273,48.1900024414062,213.639999389648,1210.30004882812,334.179992675781,585.739074707031
"1727",61785.5625,52503,77122.8046875,91576.2421875,80038,74983.6328125,421.399993896484,43.7099990844727,549.630004882812,1049.96997070312,341.309997558594,620.309997558594,447.330017089844,3473.5400390625,1921.23999023438,672.220031738281,744.809997558594,491.050018310547,465.5,1047.61999511719,566.440002441406,585.949523925781
"1728",69712.4375,65293,69971.890625,23373.080078125,22523,68009.515625,206.779998779297,77.1900024414062,240.869995117188,344.100006103516,640.77001953125,947.669982910156,436.170013427734,2297.919921875,316.480010986328,85.4000015258789,53.0699996948242,53.6800003051758,220.5,519.400024414062,106.819999694824,585.949523925781
"1729",66316.578125,61763,70367.7578125,46077.08203125,42501,71050.2734375,428.260009765625,186,446.399993896484,312.480010986328,1076.94006347656,1907.43005371094,713.309997558594,5612.35986328125,642.419982910156,68.3199996948242,69.5400009155273,131.760009765625,382.200012207031,1104.4599609375,276.360015869141,586.370666503906
"1730",23621.541015625,22342,69289.2890625,30013.140625,28308,69483.5859375,793.799987792969,1096.46997070312,499.410003662109,534.75,1622.84997558594,1651.68005371094,641.700012207031,3090.84008789062,313.040008544922,62.2200012207031,78.0800018310547,74.4199981689453,514.5,789.880004882812,324.380004882812,586.370666503906
"1731",36274.80078125,33348,71287.7890625,24713.8203125,21990,73653.703125,159.740005493164,159.960006713867,252.029998779297,119.970001220703,16.7399997711182,99.5100021362305,3146.18994140625,3078.80004882812,182.320007324219,72.5900039672852,-9.76000022888184,121.389999389648,43.6100006103516,813.890014648438,353.290008544922,586.370666503906
"1732",60655.58203125,55872,71146.9921875,24556.439453125,22946,70135.5703125,217.559997558594,482.670013427734,413.850006103516,170.190002441406,43.7099990844727,1903.7099609375,7121.01025390625,3103.73999023438,656.179992675781,30.5,66.4899978637695,114.069999694824,87.7099990844727,945.700012207031,730.100036621094,586.370666503906
"1733",58080.37890625,54912,69317.375,25886.861328125,24518,69194.9375,158.760009765625,58.5900001525879,148.800003051758,549.630004882812,951.390014648438,924.419982910156,404.550018310547,1183.35998535156,494.5,20.1300010681152,46.9700012207031,10.9800004959106,326.339996337891,448.839996337891,172.970001220703,586.475891113281
"1734",111395.8984375,104925,69577.71875,30704.580078125,28863,69717.46875,412.580017089844,409.200012207031,427.800018310547,624.960021972656,2053.43994140625,1036.02001953125,312.480010986328,4260.43994140625,322.5,102.480003356934,167.75,-7.32000017166138,457.660003662109,652.679992675781,159.740005493164,586.686462402344
"1735",52429.7421875,46656,73646.171875,27959.4609375,25842,70905.9453125,287.140014648438,262.260009765625,348.75,98.5800018310547,13.0200004577637,85.5599975585938,3082.02001953125,3604.26000976562,75.6800003051758,96.9900054931641,-5.49000024795532,50.0200004577637,57.3300018310547,935.410034179688,451.290008544922,587.212829589844
"1736",51669.76171875,46688,72528.90625,21829.380859375,20875,68532.2265625,431.200012207031,55.7999992370605,337.589996337891,367.350006103516,837.929992675781,385.950012207031,95.7900009155273,6292.6201171875,225.320007324219,65.8800048828125,29.2800006866455,5.49000024795532,211.68000793457,548.799987792969,234.220001220703,587.318176269531
"1737",36790.58203125,34552,69782,27416.80078125,25474,70534.171875,490,150.660003662109,247.380004882812,398.970001220703,823.049987792969,563.580017089844,233.43000793457,2227.40014648438,187.479995727539,31.7200012207031,3.05000019073486,24.4000015258789,330.75,399.350006103516,118.580001831055,587.844543457031
"1738",58136.62109375,54304,70161.3515625,17468.3203125,16098,71114.6640625,79.3800048828125,69.75,259.470001220703,399.899993896484,1008.11999511719,797.010009765625,284.580017089844,4715.3798828125,173.720001220703,265.350006103516,76.8600006103516,34.1599998474121,271.950012207031,825.650024414062,269.5,588.47607421875
"1739",63696.2421875,58344,71548.0078125,36494.9609375,32426,73759.7578125,166.600006103516,116.25,136.710006713867,2228.28002929688,1469.40002441406,1550.31005859375,600.780029296875,1404.38000488281,249.400009155273,240.34001159668,432.490020751953,117.120002746582,313.110015869141,946.190002441406,280.77001953125,588.47607421875
"1740",69693.203125,54402,83956.7265625,37993.94140625,28164,88409.7109375,402.779998779297,93,450.119995117188,474.300018310547,890.940002441406,531.030029296875,124.620002746582,3919.88012695312,156.520004272461,121.389999389648,101.870002746582,137.860000610352,262.149993896484,786.450012207031,245.980010986328,588.897216796875
"1741",71597.21875,56400,83194.953125,29375.01953125,21186,90867.6171875,422.380004882812,134.850006103516,418.5,274.350006103516,941.160034179688,1456.38000488281,784.919982910156,2851.76000976562,486.760009765625,49.4099998474121,-13.4200000762939,75.0299987792969,249.410003662109,1353.86999511719,437.570007324219,589.318298339844
"1742",56471.62109375,52685,70246.265625,23830.599609375,20847,74915.4375,285.179992675781,48.3600006103516,289.230010986328,395.25,1115.07006835938,969.059997558594,392.459991455078,2874.97998046875,272.619995117188,30.5,103.090003967285,85.4000015258789,294,488.529998779297,171.5,589.634094238281
"1743",115597.625,111861,67725.1796875,40604.0390625,37607,70758.8046875,414.540008544922,148.800003051758,382.230010986328,167.399993896484,72.5400009155273,69.75,1025.7900390625,2493.14013671875,159.960006713867,76.8600006103516,70.1500015258789,45.1399993896484,125.440002441406,673.260009765625,287.630004882812,589.844665527344
"1744",63172.3203125,58152,71193.7890625,33356.8203125,30862,70833.7890625,322.420013427734,80.9100036621094,217.619995117188,295.739990234375,959.760009765625,1300.14001464844,592.410034179688,2009.82006835938,328.52001953125,41.4799995422363,30.5,55.5100021362305,287.140014648438,672.280029296875,196.490005493164,590.265747070312
"1745",56058.69921875,52780,69607.109375,24524.62109375,23230,69188.359375,163.660003662109,105.090003967285,213.900009155273,372.929992675781,975.570007324219,1300.14001464844,438.959991455078,1806,449.779998779297,57.3400001525879,81.7400054931641,116.51000213623,230.790008544922,1373.96008300781,433.160003662109,590.265747070312
"1746",49369.1015625,45157,71648.9921875,23428.12109375,21443,71603.1015625,137.199996948242,204.600006103516,279.929992675781,5659.0498046875,2496.1201171875,3134.10009765625,1368.03002929688,3094.28002929688,730.140014648438,703.940002441406,1488.40002441406,113.459999084473,387.589996337891,1297.03002929688,305.760009765625,590.476318359375
"1747",48006.76171875,44287,71040.515625,33929.58203125,30446,73034.5234375,389.059997558594,385.019989013672,408.269989013672,170.190002441406,109.73999786377,168.330001831055,5327.0400390625,3699.71997070312,202.960006713867,26.230001449585,8.53999996185303,135.419998168945,35.2799987792969,1269.58996582031,957.460021972656,590.792114257812
"1748",37174.640625,33650,72400.5078125,30562.6796875,26448,75731.84375,176.400009155273,116.25,257.610015869141,3593.52001953125,1522.41003417969,1324.32006835938,630.539978027344,2661.69995117188,354.320007324219,572.7900390625,1085.80004882812,158.600006103516,282.730010986328,1053.98999023438,460.600006103516,591.844848632812
"1749",79034.21875,75579,68532.0859375,34390.5390625,32189,70018.2734375,170.520004272461,231.570007324219,323.640014648438,66.0299987792969,46.5,200.880004882812,5811.56982421875,4715.3798828125,258,32.9400024414062,47.5800018310547,103.090003967285,24.5,242.059997558594,617.890014648438,592.265930175781
"1750",43432.8203125,41021,69389.171875,23286.220703125,20719,73656.34375,297.920013427734,94.8600006103516,202.740005493164,265.049987792969,1139.25,1612.61999511719,850.950012207031,2067.43994140625,482.460021972656,65.2700042724609,57.3400001525879,65.2700042724609,352.309997558594,844.760009765625,243.040008544922,592.687072753906
"1751",71945.7578125,67057,70313.875,25239.28125,23479,70449.40625,233.240005493164,214.830001831055,310.619995117188,1086.23999023438,1175.52001953125,1749.32995605469,688.200012207031,3253.38012695312,504.820007324219,115.290000915527,317.809997558594,62.8300018310547,274.890014648438,1008.42004394531,397.880004882812,593.844970703125
"1752",113284.3828125,105253,70536.75,45371.87890625,41223,72131.859375,651.700012207031,1025.7900390625,675.179992675781,616.590026855469,2387.31005859375,1788.39001464844,758.880004882812,3311.86010742188,416.240020751953,113.459999084473,223.870010375977,126.270004272461,773.220031738281,1738.52001953125,506.660003662109,594.055541992188
"1753",49771.66015625,45384,71871.9296875,18884.740234375,17514,70665.1953125,149.940002441406,222.270004272461,280.860015869141,182.279998779297,663.090026855469,268.769989013672,159.029998779297,4001.580078125,153.080001831055,48.1900024414062,47.5800018310547,41.4799995422363,237.160003662109,908.950012207031,299.880004882812,594.371398925781
"1754",61333.421875,47417,84770.171875,36955.921875,29835,81177.921875,831.0400390625,210.18000793457,735.630004882812,460.350006103516,899.309997558594,500.339996337891,218.550003051758,3942.23999023438,432.580017089844,85.4000015258789,115.290000915527,76.25,308.700012207031,863.869995117188,365.050018310547,595.950500488281
"1755",70665.5625,53232,86999.140625,109048.859375,82326,86808.859375,202.860000610352,142.290008544922,484.529998779297,3638.15991210938,1933.46997070312,1195.97998046875,715.169982910156,1954.78002929688,2032.18005371094,1152.90002441406,1533.5400390625,519.109985351562,467.950012207031,923.650024414062,600.739990234375,596.266357421875
"1756",37617.16015625,33539,73504.8203125,74734,65281,75025.921875,472.360015869141,55.7999992370605,274.350006103516,77.1900024414062,11.1599998474121,92.0699996948242,110.669998168945,2070.88012695312,156.520004272461,92.1100006103516,68.9300003051758,10.9800004959106,48.5100021362305,183.260009765625,79.870002746582,596.687377929688
"1757",61984.62109375,56589,71784.703125,30459.48046875,28155,70900.109375,142.100006103516,137.639999389648,372,140.43000793457,-2.78999996185303,761.669982910156,3955.2900390625,5680.30029296875,553.840026855469,237.290008544922,136.029998779297,121.389999389648,110.25,771.75,519.890014648438,596.687377929688
"1758",34392.2421875,30869,73015.9765625,15136.8603515625,13447,73771.796875,166.600006103516,171.119995117188,269.700012207031,92.0699996948242,60.4500007629395,106.020004272461,3294.98999023438,2801.02001953125,98.9000015258789,90.8899993896484,-6.71000003814697,88.4500045776367,28.4200000762939,580.160034179688,418.950012207031,597.319091796875
"1759",77748.1015625,72396,70380.9609375,99789.2421875,93246,70134.7890625,196,151.589996337891,577.530029296875,2043.2099609375,607.289978027344,969.989990234375,2332.43994140625,1024.26000976562,2170.64013671875,826.550048828125,1067.5,469.089996337891,452.760009765625,1010.86999511719,533.119995117188,597.42431640625
"1760",60399.5390625,56392,70193.3671875,24903.01953125,22874,71349.3203125,339.080017089844,30.6900005340576,225.990005493164,375.720001220703,929.070007324219,1019.28002929688,302.25,2471.64013671875,171.139999389648,57.3400001525879,98.8199996948242,36.6000022888184,286.649993896484,979.510009765625,399.839996337891,597.529541015625
"1761",47151.3203125,44315,69730.546875,29895.3203125,26777,73168.0078125,264.600006103516,172.050003051758,239.940002441406,352.470001220703,1335.47998046875,3297.78002929688,1468.46997070312,1787.94006347656,1047.47998046875,69.5400009155273,65.2700042724609,62.8300018310547,400.820007324219,1468.0400390625,452.27001953125,597.740112304688
"1762",95769.3203125,91525,68575.125,53304.51953125,48851,71510.6171875,1274.97998046875,614.72998046875,631.470031738281,522.660034179688,1615.41003417969,1283.40002441406,498.480010986328,5298.4599609375,380.980010986328,80.5200042724609,73.2000045776367,97.6000061035156,546.840026855469,1089.27001953125,296.450012207031,597.95068359375
"1763",48196.94140625,45148,69961.7890625,25465.4609375,22346,74684.703125,180.320007324219,76.2600021362305,223.199996948242,372.929992675781,945.809997558594,1812.57006835938,749.580017089844,1258.18005371094,588.239990234375,59.1700019836426,120.780006408691,45.75,311.640014648438,1012.83001708984,280.279998779297,598.055969238281
"1764",49996.62109375,45789,71558.2109375,18723.060546875,15807,77626.015625,233.240005493164,86.4899978637695,271.559997558594,194.369995117188,518.940002441406,318.989990234375,117.180000305176,3469.23999023438,82.5599975585938,41.4799995422363,55.5100021362305,52.4600028991699,174.93000793457,572.809997558594,260.679992675781,598.161254882812
"1765",54373.71875,47900,74393.2421875,28406.66015625,23134,80472.8515625,268.52001953125,357.119995117188,344.100006103516,351.540008544922,942.090026855469,519.869995117188,212.970001220703,3230.16015625,411.080017089844,1577.46008300781,691.130004882812,72.5900039672852,177.870010375977,1122.58996582031,413.070007324219,598.266540527344
"1766",51219.83984375,47951,70003.6171875,36610.19921875,33401,71832.7578125,286.160003662109,53.0100021362305,462.209991455078,1042.53002929688,1395.93005371094,1350.35998535156,345.029998779297,5911.64013671875,394.740020751953,130.540008544922,145.790008544922,81.1300048828125,511.559997558594,982.450012207031,339.570007324219,598.687622070312
"1767",61582.0625,55985,72087.9140625,24714.6796875,22871,70818.9921875,209.720001220703,154.380004882812,244.589996337891,75.3300018310547,49.2900009155273,942.090026855469,3749.76000976562,1428.46008300781,466.119995117188,100.040000915527,28.060001373291,66.4899978637695,65.1699981689453,651.700012207031,355.25,598.898193359375
"1768",55754.5625,47393,77098.5390625,38373.19921875,34371,73167.09375,350.839996337891,427.800018310547,498.480010986328,385.950012207031,787.710021972656,1581.93005371094,722.609985351562,3363.4599609375,754.220031738281,15.25,99.4300003051758,34.1599998474121,273.420013427734,977.059997558594,290.080017089844,599.108642578125
"1769",45327.21875,40565,73229.75,24963.220703125,22643,72251.4609375,139.160003662109,56.7299995422363,119.040000915527,494.760009765625,541.260009765625,1369.89001464844,649.140014648438,1037.16003417969,349.160003662109,173.850006103516,117.730003356934,70.1500015258789,165.130004882812,1091.71997070312,478.240020751953,599.740356445312
"1770",50797.30078125,46057,72281.125,27606,21243,85166.265625,927.080017089844,446.399993896484,562.650024414062,333.869995117188,1023,415.709991455078,170.190002441406,7160.3603515625,239.940002441406,112.850006103516,81.1300048828125,76.25,227.360000610352,848.190002441406,286.649993896484,601.529968261719
"1771",56522.6796875,46739,79254.375,37771.19921875,29969,82597.796875,339.080017089844,182.279998779297,360.839996337891,61.3800010681152,10.2300004959106,153.449996948242,3023.42993164062,2370.16015625,135.880004882812,29.8900012969971,43.9200019836426,96.3800048828125,42.1399993896484,555.169982910156,407.679992675781,601.63525390625
"1772",91869.5234375,88302,68183.75,33134.94140625,30619,70921.046875,285.179992675781,262.260009765625,348.75,370.140014648438,1426.61999511719,1395.93005371094,533.820007324219,3034.080078125,291.540008544922,50.0200004577637,15.25,30.5,450.309997558594,806.5400390625,196,602.16162109375
"1773",62325.76171875,53276,76668.3203125,31697.880859375,23902,86911.234375,208.740005493164,66.9599990844727,451.050018310547,688.200012207031,863.970031738281,432.450012207031,228.779998779297,7044.26025390625,254.559997558594,95.1600036621094,220.820007324219,96.3800048828125,198.449996948242,703.150024414062,334.179992675781,603.424926757812
"1774",67335.5625,59649,73981.1875,34270.140625,25491,88106.703125,632.100036621094,663.090026855469,392.459991455078,332.940002441406,1229.4599609375,2398.46997070312,1029.51000976562,2142.26000976562,708.640014648438,36.6000022888184,51.2400016784668,133.589996337891,393.960021972656,1531.25,440.510009765625,603.845947265625
"1775",65905.8828125,56329,76678.2421875,31912.021484375,24203,86410.2109375,311.640014648438,401.760009765625,559.859985351562,230.639999389648,75.3300018310547,208.320007324219,4406.33984375,5068.83984375,194.360000610352,42.0900001525879,50.6300010681152,134.809997558594,141.610000610352,1020.67004394531,699.720031738281,604.372314453125
"1776",85769.703125,77961,72100.1953125,36818.3203125,33535,71952.453125,256.760009765625,189.720001220703,423.149993896484,125.550003051758,34.4099998474121,673.320007324219,5757.6298828125,5351.7802734375,393.880004882812,40.870002746582,70.1500015258789,162.870010375977,24.9899997711182,756.559997558594,617.400024414062,605.951416015625
"1777",52803.44140625,46356,74651.1015625,25311.51953125,23378,70956.265625,147,110.669998168945,299.459991455078,101.370002746582,2.78999996185303,387.809997558594,2272.919921875,3609.42016601562,264.880004882812,29.8900012969971,9.76000022888184,39.6500015258789,34.7900009155273,898.660034179688,337.119995117188,606.056701660156
"1778",114825.0625,108957,69065.5546875,51683.421875,47663,71064.0234375,856.52001953125,259.470001220703,429.660003662109,124.620002746582,65.0999984741211,296.670013427734,650.070007324219,1864.47998046875,278.640014648438,34.1599998474121,166.529998779297,54.2900009155273,126.42000579834,374.360015869141,178.850006103516,606.477783203125
"1779",62551.4609375,55417,73973.203125,33003.359375,30235,71536.5703125,329.279998779297,559.859985351562,447.330017089844,178.559997558594,70.6800003051758,462.209991455078,7355.3701171875,3446.88012695312,226.18000793457,56.7299995422363,101.26000213623,125.050003051758,58.8000030517578,508.619995117188,598.780029296875,607.530517578125
"1780",55571.0390625,51604,70574.0546875,14112.6005859375,13222,69950.34375,118.580001831055,114.389999389648,208.320007324219,148.800003051758,40.9200019836426,121.830001831055,2833.7099609375,2970.43994140625,97.1800003051758,119.560005187988,32.9400024414062,114.680000305176,26.4600009918213,713.929992675781,476.279998779297,607.635803222656
"1781",42134.12109375,37623,73393.984375,23211.400390625,20737,73355.953125,315.559997558594,571.02001953125,421.290008544922,355.260009765625,1188.5400390625,2342.669921875,1248.98999023438,3299.82006835938,761.960021972656,39.0400009155273,32.3300018310547,113.459999084473,267.540008544922,1560.16003417969,496.860015869141,608.056884765625
"1782",83406.8828125,75173,72714.3203125,87250.4453125,81431,70219.515625,99.9599990844727,109.73999786377,465,484.529998779297,199.020004272461,240.869995117188,4338.4501953125,2739.9599609375,1741.5,523.989990234375,523.380004882812,403.820007324219,417.480010986328,881.510009765625,695.309997558594,608.162170410156
"1783",43489.80078125,35710,79813.7109375,33914.9609375,30300,73354.8203125,189.139999389648,176.699996948242,287.369995117188,579.390014648438,118.110000610352,647.280029296875,5419.10986328125,2512.919921875,417.960021972656,398.330017089844,184.830001831055,111.020004272461,78.4000015258789,523.809997558594,579.179992675781,608.162170410156
"1784",55925.5,50744,72227.921875,34541.0390625,31514,71830.9765625,198.940002441406,225.990005493164,474.300018310547,1235.96997070312,277.140014648438,1267.58996582031,6641.1298828125,3549.21997070312,678.5400390625,129.320007324219,267.179992675781,86.0100021362305,6.8600001335144,739.410034179688,645.330017089844,608.583251953125
"1785",43896.80078125,39425,72969.4609375,36683.30078125,31927,75299.1796875,128.380004882812,157.169998168945,218.550003051758,8824.7705078125,2613.30004882812,2012.52001953125,774.690002441406,1935,532.340026855469,1325.53002929688,2613.23999023438,127.490005493164,256.760009765625,765.869995117188,217.070007324219,608.899108886719
"1786",53137.1796875,46890,74267.3984375,25959.9609375,23432,72606.3515625,146.020004272461,56.7299995422363,261.330017089844,281.790008544922,703.080017089844,1196.91003417969,666.809997558594,2557.64013671875,430.860015869141,150.059997558594,96.3800048828125,49.4099998474121,121.029998779297,642.880004882812,142.100006103516,608.899108886719
"1787",110322.1640625,105096,68794.9453125,48955.5,46102,69592.375,972.160034179688,229.710006713867,455.700012207031,610.080017089844,1975.32006835938,1890.69006347656,777.47998046875,2245.4599609375,650.160034179688,106.139999389648,130.540008544922,86.620002746582,615.440002441406,1103.96997070312,298.899993896484,609.425476074219
"1788",48381.19921875,43296,73233.328125,23174.419921875,21254,71457.546875,94.0800018310547,57.6599998474121,194.369995117188,134.850006103516,60.4500007629395,89.2799987792969,1456.38000488281,2095.82006835938,30.1000003814697,0,24.4000015258789,50.0200004577637,22.0500011444092,763.420043945312,335.649993896484,609.425476074219
"1789",32905.58203125,26661,80885.953125,34811.94140625,30110,75770.0234375,194.040008544922,213.900009155273,270.630004882812,10376.9404296875,3395.42993164062,2354.76000976562,839.789978027344,3286.92016601562,461.820007324219,1571.35998535156,3385.5,195.200012207031,387.589996337891,675.220031738281,255.779998779297,609.635986328125
"1790",62264.33984375,56796,71845.828125,34043.1015625,31246,71402.6953125,330.260009765625,451.050018310547,414.779998779297,172.979995727539,106.020004272461,959.760009765625,5190.330078125,2647.93994140625,472.140014648438,163.480010986328,104.92000579834,78.0800018310547,53.4099998474121,547.330017089844,496.369995117188,609.741271972656
"1791",48742.3203125,45317,70489.5859375,19645.83984375,18403,69961.9609375,235.200012207031,119.040000915527,314.339996337891,133.919998168945,54.8699989318848,191.580001831055,3164.7900390625,2429.5,252.84001159668,-21.9600009918213,-7.93000030517578,63.4400024414062,51.9400024414062,788.900024414062,358.190002441406,610.478210449219
"1792",49070.140625,43969,73139.2734375,33299.19921875,29815,73194.578125,386.119995117188,135.779998779297,240.869995117188,1093.68005371094,993.239990234375,1185.75,515.220031738281,1502.42004394531,427.420013427734,100.040000915527,227.529998779297,67.0999984741211,293.510009765625,752.150024414062,251.370010375977,610.688720703125
"1793",74969.3984375,65865,74594.9296875,96534.140625,89999,70294.8046875,243.040008544922,243.660003662109,525.450012207031,4596.990234375,1076.94006347656,928.140014648438,5067.56982421875,1775.90002441406,1940.16003417969,1241.96008300781,1643.34008789062,590.480041503906,426.790008544922,889.350036621094,637.489990234375,611.109802246094
"1794",49105.66015625,44210,72793.2265625,10854.919921875,8896,79967.1796875,54.8800010681152,36.2700004577637,227.850006103516,207.389999389648,851.880004882812,530.099975585938,163.68000793457,5576.240234375,82.5599975585938,-4.88000011444092,37.2099990844727,30.5,240.100006103516,667.380004882812,254.800003051758,612.162536621094
"1795",97107.2421875,93530,68042.5625,46361.7421875,44316,68561.3125,506.660003662109,129.270004272461,474.300018310547,328.290008544922,1224.81005859375,589.619995117188,260.399993896484,6505.0400390625,368.080017089844,93.9400024414062,142.740005493164,50.0200004577637,407.190002441406,1001.07000732422,231.279998779297,612.899475097656
"1796",51773.359375,45908,73909.1015625,15879.0400390625,14706,70763.5546875,353.779998779297,40.9200019836426,331.080017089844,321.779998779297,603.570007324219,406.410003662109,136.710006713867,5799.84033203125,263.160003662109,59.1700019836426,26.8400001525879,75.6399993896484,158.760009765625,609.559997558594,129.850006103516,613.320495605469
"1797",47328.921875,40953,75739.21875,22286.041015625,20811,70181.0625,987.840026855469,219.479995727539,326.429992675781,180.419998168945,357.119995117188,220.410003662109,84.629997253418,3627.47998046875,212.419998168945,8.53999996185303,37.2099990844727,18.3000011444092,118.580001831055,372.890014648438,123.480003356934,613.741638183594
"1798",90964.5,87108,68437.453125,31713.361328125,30310,68570.34375,682.080017089844,297.600006103516,505.920013427734,503.130004882812,1434.98999023438,748.650024414062,279,7273.02001953125,218.440002441406,35.9900016784668,57.3400001525879,73.2000045776367,384.649993896484,805.559997558594,349.860015869141,614.162719726562
"1799",49042.76171875,42548,75539.78125,21439.80078125,19798,70970.7421875,327.320007324219,94.8600006103516,305.040008544922,1649.82006835938,1114.14001464844,1090.89001464844,488.25,4660.33984375,331.959991455078,265.959991455078,455.059997558594,80.5200042724609,153.860000610352,1017.23999023438,258.720001220703,614.268005371094
"1800",53149.76171875,47189,73814.3046875,32423.720703125,29779,71356.359375,270.480010986328,90.2099990844727,322.709991455078,264.119995117188,917.910034179688,1172.72998046875,679.830017089844,2684.92016601562,644.140014648438,38.4300003051758,57.9500007629395,109.190002441406,271.950012207031,870.730041503906,222.460006713867,615.847106933594
"1801",51313.8203125,45729,73539.828125,35673.66015625,32231,72536.0390625,448.839996337891,704.940002441406,461.279998779297,436.170013427734,1491.71997070312,2125.05004882812,950.460021972656,2832.84008789062,590.820007324219,104.310005187988,22.5699996948242,118.340003967285,396.899993896484,1298.5,347.899993896484,615.952392578125
"1802",52523.71875,47697,72167.9453125,24850.560546875,22519,72321.4375,252.84001159668,385.950012207031,296.670013427734,92.0699996948242,33.4799995422363,969.059997558594,5335.41015625,1788.80004882812,304.440002441406,51.8500022888184,61,124.440002441406,47.5300025939941,804.090026855469,535.080017089844,616.162902832031
"1803",69201.84375,63251,71701.8203125,27996.44140625,26129,70219.859375,245.980010986328,130.199996948242,242.729995727539,108.809997558594,75.3300018310547,177.630004882812,4907.60986328125,2882.71997070312,357.760009765625,81.1300048828125,89.0600051879883,131.760009765625,54.8800010681152,293.02001953125,450.309997558594,616.373474121094
"1804",50568.640625,44907,73798.4375,35125.83984375,31657,72717.1640625,490.980010986328,771.900024414062,453.839996337891,511.5,1259.21997070312,1355.94006347656,602.640014648438,2546.4599609375,492.779998779297,45.1399993896484,37.8199996948242,59.1700019836426,480.690002441406,789.880004882812,262.640014648438,616.478698730469
"1805",63901.22265625,49388,84794.5,92517.078125,76078,79697.140625,215.600006103516,236.220001220703,597.989990234375,2333.3701171875,614.72998046875,1410.81005859375,6495.1201171875,3552.66015625,2034.76000976562,893.650024414062,987.590026855469,644.77001953125,497.839996337891,1690.01000976562,943.25,617.531433105469
"1806",57039.94140625,52658,70989.5859375,21979.880859375,20660,69722.8203125,139.160003662109,108.809997558594,193.440002441406,84.629997253418,48.3600006103516,193.440002441406,3186.17993164062,2382.19995117188,256.279998779297,-1.22000002861023,21.3500003814697,18.3000011444092,0.490000009536743,658.070007324219,495.390014648438,619.2158203125
